ID,customer_ID,store_ID,article_ID,validFrom,validTo,propensity,offerDiscountPct,expectedRevenue,currency_code,channel,rationale,state
NBO-000721,CUST00407,WDF01,AR90040,2026-07-03,2026-07-17,0.4438,15,0.64,EUR,ESL,"FUZE T PFIRSICH sells with Leergut 0,15 EUR at 3.69x lift, and that is one of this customer's regular buys.",OPEN
NBO-000119,CUST00070,STR01,AR90019,2026-07-03,2026-07-17,0.4435,18.2,0.71,EUR,ESL,"DPG Vitamin Well Hydrate sells with Red Bull 0,25 at 2.5x lift, and that is one of this customer's regular buys.",OPEN
NBO-000236,CUST00142,WDF02,AR90018,2026-07-03,2026-07-17,0.4415,15,0.73,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000285,CUST00171,MUC01,AR90018,2026-07-03,2026-07-17,0.4415,15,0.73,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000681,CUST00386,STR01,AR90018,2026-07-03,2026-07-17,0.4411,15,0.73,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000718,CUST00405,BLN01,AR90054,2026-07-03,2026-07-17,0.4409,16.6,0.63,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000251,CUST00150,STR01,AR90013,2026-07-03,2026-07-17,0.4394,15,0.63,EUR,ESL,"Red Bull 0,25 sells with Leergut 0,25 EUR at 1.79x lift, and that is one of this customer's regular buys.",OPEN
NBO-000349,CUST00196,HAM01,AR90054,2026-07-03,2026-07-17,0.4387,16.6,0.62,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000286,CUST00171,MUC01,AR90054,2026-07-03,2026-07-17,0.4371,15,0.63,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000345,CUST00195,STR01,AR90018,2026-07-03,2026-07-17,0.4371,16.6,0.71,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000682,CUST00386,STR01,AR90054,2026-07-03,2026-07-17,0.4366,15,0.63,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000726,CUST00410,BLN01,AR90018,2026-07-03,2026-07-17,0.4357,16.6,0.71,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000346,CUST00195,STR01,AR90054,2026-07-03,2026-07-17,0.4329,16.6,0.61,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000379,CUST00214,WDF01,AR90054,2026-07-03,2026-07-17,0.4325,15,0.62,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000727,CUST00410,BLN01,AR90054,2026-07-03,2026-07-17,0.4316,16.6,0.61,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000281,CUST00170,WDF02,AR90018,2026-07-03,2026-07-17,0.4315,15,0.72,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000290,CUST00174,STR01,AR90004,2026-07-03,2026-07-17,0.4315,8,0.1,EUR,ESL,"Buys Leergut 0,25 EUR about every 37.3 days and is 51 days on from the last one.",OPEN
NBO-000579,CUST00328,HAM01,AR90054,2026-07-03,2026-07-17,0.4313,15,0.62,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000097,CUST00054,MUC01,AR90054,2026-07-03,2026-07-17,0.4282,16.6,0.61,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000282,CUST00170,WDF02,AR90054,2026-07-03,2026-07-17,0.4273,15,0.62,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000823,CUST00468,WDF01,AR90054,2026-07-03,2026-07-17,0.4265,15,0.62,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000435,CUST00245,WDF01,AR90018,2026-07-03,2026-07-17,0.426,15,0.71,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000709,CUST00400,WDF01,AR90054,2026-07-03,2026-07-17,0.424,16.6,0.6,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000173,CUST00106,BLN01,AR90054,2026-07-03,2026-07-17,0.4238,15,0.61,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000216,CUST00132,STR01,AR00241,2026-07-03,2026-07-17,0.4236,11.2,0.94,EUR,ESL,Buys HOMEMADE BUN HAM about every 39.5 days and is 51 days on from the last one.,OPEN
NBO-000227,CUST00136,WDF02,AR90054,2026-07-03,2026-07-17,0.422,15,0.61,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000521,CUST00287,STR01,AR90004,2026-07-03,2026-07-17,0.4217,8,0.1,EUR,ESL,"Buys Leergut 0,25 EUR about every 29.5 days and is 59 days on from the last one.",OPEN
NBO-000422,CUST00239,MUC01,AR90054,2026-07-03,2026-07-17,0.4204,19.8,0.57,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000357,CUST00199,STR01,AR90054,2026-07-03,2026-07-17,0.4183,16.6,0.59,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000560,CUST00317,WDF01,AR90054,2026-07-03,2026-07-17,0.4163,15,0.6,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000283,CUST00170,WDF02,AR90013,2026-07-03,2026-07-17,0.4156,15,0.6,EUR,ESL,"Red Bull 0,25 sells with Leergut 0,25 EUR at 1.79x lift, and that is one of this customer's regular buys.",OPEN
NBO-000425,CUST00240,BLN01,AR90019,2026-07-03,2026-07-17,0.414,15,0.69,EUR,ESL,"DPG Vitamin Well Hydrate sells with Red Bull 0,25 at 2.5x lift, and that is one of this customer's regular buys.",OPEN
NBO-000730,CUST00411,WDF02,AR90019,2026-07-03,2026-07-17,0.413,15,0.68,EUR,ESL,"DPG Vitamin Well Hydrate sells with Red Bull 0,25 at 2.5x lift, and that is one of this customer's regular buys.",OPEN
NBO-000217,CUST00132,STR01,AR90054,2026-07-03,2026-07-17,0.4126,18.2,0.57,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000006,CUST00002,STR01,AR90018,2026-07-03,2026-07-17,0.4112,15,0.68,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000607,CUST00344,WDF01,AR90054,2026-07-03,2026-07-17,0.4104,15,0.59,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000807,CUST00456,WDF01,AR90054,2026-07-03,2026-07-17,0.4104,15,0.59,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000228,CUST00136,WDF02,AR90013,2026-07-03,2026-07-17,0.4103,15,0.59,EUR,ESL,"Red Bull 0,25 sells with Leergut 0,25 EUR at 1.79x lift, and that is one of this customer's regular buys.",OPEN
NBO-000404,CUST00227,STR01,AR90019,2026-07-03,2026-07-17,0.4076,15,0.68,EUR,ESL,"DPG Vitamin Well Hydrate sells with Red Bull 0,25 at 2.5x lift, and that is one of this customer's regular buys.",OPEN
NBO-000567,CUST00321,BLN01,AR90054,2026-07-03,2026-07-17,0.4069,15,0.59,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000211,CUST00130,STR01,AR90018,2026-07-03,2026-07-17,0.4052,15,0.67,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000363,CUST00202,HAM01,AR90054,2026-07-03,2026-07-17,0.3968,15,0.57,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000223,CUST00134,HAM01,AR90018,2026-07-03,2026-07-17,0.3966,16.6,0.64,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000568,CUST00321,BLN01,AR90013,2026-07-03,2026-07-17,0.3947,15,0.57,EUR,ESL,"Red Bull 0,25 sells with Leergut 0,25 EUR at 1.79x lift, and that is one of this customer's regular buys.",OPEN
NBO-000663,CUST00376,MUC01,AR90019,2026-07-03,2026-07-17,0.3913,15,0.65,EUR,ESL,"DPG Vitamin Well Hydrate sells with Red Bull 0,25 at 2.5x lift, and that is one of this customer's regular buys.",OPEN
NBO-000770,CUST00438,STR01,AR90018,2026-07-03,2026-07-17,0.3898,15,0.65,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000589,CUST00336,MUC01,AR90018,2026-07-03,2026-07-17,0.3885,15,0.64,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000083,CUST00047,BLN01,AR90004,2026-07-03,2026-07-17,0.3882,8,0.09,EUR,ESL,"Buys Leergut 0,25 EUR about every 40 days and is 79 days on from the last one.",OPEN
NBO-000771,CUST00438,STR01,AR90054,2026-07-03,2026-07-17,0.3859,15,0.56,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000685,CUST00387,WDF01,AR90018,2026-07-03,2026-07-17,0.3852,15,0.64,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000510,CUST00282,STR01,AR90004,2026-07-03,2026-07-17,0.385,8,0.09,EUR,ESL,"Buys Leergut 0,25 EUR about every 16.7 days and is 36 days on from the last one.",OPEN
NBO-000590,CUST00336,MUC01,AR90054,2026-07-03,2026-07-17,0.3845,15,0.56,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000644,CUST00366,HAM01,AR00394,2026-07-03,2026-07-17,0.3838,8,1.02,EUR,ESL,Buys Koro Protein Bar Pistachio about every 48 days and is 80 days on from the last one.,OPEN
NBO-000040,CUST00017,BLN01,AR90015,2026-07-03,2026-07-17,0.3817,8,0.6,EUR,ESL,Buys Red Bull Zero about every 51 days and is 53 days on from the last one.,OPEN
NBO-000742,CUST00419,BLN01,AR90013,2026-07-03,2026-07-17,0.381,8,0.6,EUR,ESL,"Buys Red Bull 0,25 about every 33.3 days and is 37 days on from the last one.",OPEN
NBO-000020,CUST00011,STR01,AR90040,2026-07-03,2026-07-17,0.38,15,0.55,EUR,ESL,"FUZE T PFIRSICH sells with Leergut 0,15 EUR at 3.69x lift, and that is one of this customer's regular buys.",OPEN
NBO-000021,CUST00011,STR01,AR90030,2026-07-03,2026-07-17,0.38,15,0.52,EUR,ESL,"Teinacher Apfelschorle sells with Leergut 0,15 EUR at 3.5x lift, and that is one of this customer's regular buys.",OPEN
NBO-000048,CUST00023,BLN01,AR90018,2026-07-03,2026-07-17,0.3788,15,0.63,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000306,CUST00180,STR01,AR90018,2026-07-03,2026-07-17,0.3781,16.6,0.61,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000489,CUST00271,MUC01,AR90054,2026-07-03,2026-07-17,0.3757,15,0.54,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000456,CUST00253,STR01,AR90054,2026-07-03,2026-07-17,0.3755,18.2,0.52,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000049,CUST00023,BLN01,AR90054,2026-07-03,2026-07-17,0.375,15,0.54,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000772,CUST00438,STR01,AR90013,2026-07-03,2026-07-17,0.3749,15,0.54,EUR,ESL,"Red Bull 0,25 sells with Leergut 0,25 EUR at 1.79x lift, and that is one of this customer's regular buys.",OPEN
NBO-000307,CUST00180,STR01,AR90054,2026-07-03,2026-07-17,0.3747,16.6,0.53,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000010,CUST00004,HAM01,AR90035,2026-07-03,2026-07-17,0.3743,16.6,0.53,EUR,ESL,"Welde Naturradler sells with Leergut 0,08 EUR at 9.52x lift, and that is one of this customer's regular buys.",OPEN
NBO-000011,CUST00004,HAM01,AR90036,2026-07-03,2026-07-17,0.3743,16.6,0.53,EUR,ESL,"Welde Alkoholfrei sells with Leergut 0,08 EUR at 7.14x lift, and that is one of this customer's regular buys.",OPEN
NBO-000266,CUST00156,STR01,AR90019,2026-07-03,2026-07-17,0.3733,15,0.62,EUR,ESL,"DPG Vitamin Well Hydrate sells with Red Bull 0,25 at 2.5x lift, and that is one of this customer's regular buys.",OPEN
NBO-000382,CUST00215,HAM01,AR90013,2026-07-03,2026-07-17,0.3728,8,0.58,EUR,ESL,"Buys Red Bull 0,25 about every 30.7 days and is 30 days on from the last one.",OPEN
NBO-000784,CUST00444,BLN01,AR90003,2026-07-03,2026-07-17,0.3691,8,0.05,EUR,ESL,"Buys Leergut 0,15 EUR about every 52.5 days and is 50 days on from the last one.",OPEN
NBO-000202,CUST00123,WDF02,AR90054,2026-07-03,2026-07-17,0.3666,15,0.53,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000069,CUST00037,WDF02,AR90054,2026-07-03,2026-07-17,0.3643,16.6,0.52,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000496,CUST00274,WDF02,AR90019,2026-07-03,2026-07-17,0.3606,15,0.6,EUR,ESL,"DPG Vitamin Well Hydrate sells with Red Bull 0,25 at 2.5x lift, and that is one of this customer's regular buys.",OPEN
NBO-000677,CUST00384,WDF01,AR90019,2026-07-03,2026-07-17,0.3567,15,0.59,EUR,ESL,"DPG Vitamin Well Hydrate sells with Red Bull 0,25 at 2.5x lift, and that is one of this customer's regular buys.",OPEN
NBO-000034,CUST00015,BLN01,AR90018,2026-07-03,2026-07-17,0.356,18.2,0.57,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000308,CUST00182,MUC01,AR90004,2026-07-03,2026-07-17,0.3551,8,0.08,EUR,ESL,"Buys Leergut 0,25 EUR about every 26.3 days and is 37 days on from the last one.",OPEN
NBO-000287,CUST00172,STR01,AR90003,2026-07-03,2026-07-17,0.3549,16.6,0.04,EUR,ESL,"Leergut 0,15 EUR sells with La Magnum Almond at 1.5x lift, and that is one of this customer's regular buys.",OPEN
NBO-000690,CUST00390,WDF01,AR90040,2026-07-03,2026-07-17,0.3546,16.6,0.5,EUR,ESL,"FUZE T PFIRSICH sells with Leergut 0,15 EUR at 3.69x lift, and that is one of this customer's regular buys.",OPEN
NBO-000691,CUST00390,WDF01,AR90030,2026-07-03,2026-07-17,0.3546,16.6,0.47,EUR,ESL,"Teinacher Apfelschorle sells with Leergut 0,15 EUR at 3.5x lift, and that is one of this customer's regular buys.",OPEN
NBO-000692,CUST00390,WDF01,AR90039,2026-07-03,2026-07-17,0.3546,16.6,0.44,EUR,ESL,"Coca Cola Zero 0,4L Glas Mehrweg sells with Leergut 0,15 EUR at 3.42x lift, and that is one of this customer's regular buys.",OPEN
NBO-000237,CUST00142,WDF02,AR90013,2026-07-03,2026-07-17,0.354,8,0.55,EUR,ESL,"Buys Red Bull 0,25 about every 42 days and is 37 days on from the last one.",OPEN
NBO-000190,CUST00113,BLN01,AR90054,2026-07-03,2026-07-17,0.3535,15,0.51,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000303,CUST00179,WDF02,AR90040,2026-07-03,2026-07-17,0.3531,16.6,0.5,EUR,ESL,"FUZE T PFIRSICH sells with Leergut 0,15 EUR at 3.69x lift, and that is one of this customer's regular buys.",OPEN
NBO-000304,CUST00179,WDF02,AR90030,2026-07-03,2026-07-17,0.3531,16.6,0.47,EUR,ESL,"Teinacher Apfelschorle sells with Leergut 0,15 EUR at 3.5x lift, and that is one of this customer's regular buys.",OPEN
NBO-000305,CUST00179,WDF02,AR90039,2026-07-03,2026-07-17,0.3531,16.6,0.44,EUR,ESL,"Coca Cola Zero 0,4L Glas Mehrweg sells with Leergut 0,15 EUR at 3.42x lift, and that is one of this customer's regular buys.",OPEN
NBO-000686,CUST00388,BLN01,AR90054,2026-07-03,2026-07-17,0.3524,15,0.51,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000704,CUST00399,STR01,AR90019,2026-07-03,2026-07-17,0.3478,18.2,0.55,EUR,ESL,"DPG Vitamin Well Hydrate sells with Red Bull 0,25 at 2.5x lift, and that is one of this customer's regular buys.",OPEN
NBO-000191,CUST00113,BLN01,AR90013,2026-07-03,2026-07-17,0.3439,15,0.5,EUR,ESL,"Red Bull 0,25 sells with Leergut 0,25 EUR at 1.79x lift, and that is one of this customer's regular buys.",OPEN
NBO-000743,CUST00419,BLN01,AR90054,2026-07-03,2026-07-17,0.3414,15,0.49,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000120,CUST00070,STR01,AR90018,2026-07-03,2026-07-17,0.341,18.2,0.54,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000121,CUST00070,STR01,AR90054,2026-07-03,2026-07-17,0.3381,18.2,0.47,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000495,CUST00273,BLN01,AR90054,2026-07-03,2026-07-17,0.3381,15,0.49,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000016,CUST00009,MUC01,AR90004,2026-07-03,2026-07-17,0.3357,8,0.08,EUR,ESL,"Buys Leergut 0,25 EUR about every 19.3 days and is 22 days on from the last one.",OPEN
NBO-000731,CUST00413,WDF02,AR90018,2026-07-03,2026-07-17,0.3341,15,0.55,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000794,CUST00449,STR01,AR90040,2026-07-03,2026-07-17,0.3308,15,0.48,EUR,ESL,"FUZE T PFIRSICH sells with Leergut 0,15 EUR at 3.69x lift, and that is one of this customer's regular buys.",OPEN
NBO-000795,CUST00449,STR01,AR90030,2026-07-03,2026-07-17,0.3308,15,0.45,EUR,ESL,"Teinacher Apfelschorle sells with Leergut 0,15 EUR at 3.5x lift, and that is one of this customer's regular buys.",OPEN
NBO-000796,CUST00449,STR01,AR90039,2026-07-03,2026-07-17,0.3308,15,0.42,EUR,ESL,"Coca Cola Zero 0,4L Glas Mehrweg sells with Leergut 0,15 EUR at 3.42x lift, and that is one of this customer's regular buys.",OPEN
NBO-000148,CUST00088,BLN01,AR90054,2026-07-03,2026-07-17,0.3307,15,0.48,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000732,CUST00413,WDF02,AR90054,2026-07-03,2026-07-17,0.3307,15,0.48,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000273,CUST00163,WDF02,AR90018,2026-07-03,2026-07-17,0.3298,15,0.55,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000230,CUST00139,MUC01,AR90018,2026-07-03,2026-07-17,0.3275,16.6,0.53,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000458,CUST00254,WDF02,AR90054,2026-07-03,2026-07-17,0.325,15,0.47,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000231,CUST00139,MUC01,AR90054,2026-07-03,2026-07-17,0.3245,16.6,0.46,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000386,CUST00220,MUC01,AR90004,2026-07-03,2026-07-17,0.324,8,0.07,EUR,ESL,"Buys Leergut 0,25 EUR about every 37.3 days and is 53 days on from the last one.",OPEN
NBO-000320,CUST00186,STR01,AR90004,2026-07-03,2026-07-17,0.3217,12.8,0.07,EUR,ESL,"Buys Leergut 0,25 EUR about every 30 days and is 72 days on from the last one.",OPEN
NBO-000192,CUST00116,HAM01,AR00138,2026-07-03,2026-07-17,0.3212,8,0.59,EUR,ESL,Buys La Cornetto Haselnuss about every 15 days and is 17 days on from the last one.,OPEN
NBO-000017,CUST00009,MUC01,AR90018,2026-07-03,2026-07-17,0.3205,15,0.53,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000632,CUST00361,WDF01,AR90018,2026-07-03,2026-07-17,0.3183,15,0.53,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000180,CUST00109,BLN01,AR90030,2026-07-03,2026-07-17,0.3179,15,0.43,EUR,ESL,"Teinacher Apfelschorle sells with Leergut 0,15 EUR at 3.5x lift, and that is one of this customer's regular buys.",OPEN
NBO-000181,CUST00109,BLN01,AR90039,2026-07-03,2026-07-17,0.3179,15,0.41,EUR,ESL,"Coca Cola Zero 0,4L Glas Mehrweg sells with Leergut 0,15 EUR at 3.42x lift, and that is one of this customer's regular buys.",OPEN
NBO-000018,CUST00009,MUC01,AR90054,2026-07-03,2026-07-17,0.3175,15,0.46,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000274,CUST00163,WDF02,AR90013,2026-07-03,2026-07-17,0.3173,15,0.46,EUR,ESL,"Red Bull 0,25 sells with Leergut 0,25 EUR at 1.79x lift, and that is one of this customer's regular buys.",OPEN
NBO-000439,CUST00247,STR01,AR90018,2026-07-03,2026-07-17,0.3171,15,0.53,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000511,CUST00282,STR01,AR90054,2026-07-03,2026-07-17,0.3165,15,0.46,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000387,CUST00220,MUC01,AR90040,2026-07-03,2026-07-17,0.3143,15,0.45,EUR,ESL,"FUZE T PFIRSICH sells with Leergut 0,15 EUR at 3.69x lift, and that is one of this customer's regular buys.",OPEN
NBO-000440,CUST00247,STR01,AR90054,2026-07-03,2026-07-17,0.3139,15,0.45,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000722,CUST00408,MUC01,AR90018,2026-07-03,2026-07-17,0.3108,16.6,0.51,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000723,CUST00408,MUC01,AR90054,2026-07-03,2026-07-17,0.3079,16.6,0.44,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000512,CUST00282,STR01,AR90013,2026-07-03,2026-07-17,0.3077,15,0.44,EUR,ESL,"Red Bull 0,25 sells with Leergut 0,25 EUR at 1.79x lift, and that is one of this customer's regular buys.",OPEN
NBO-000558,CUST00316,MUC01,AR90018,2026-07-03,2026-07-17,0.3065,15,0.51,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000765,CUST00434,STR01,AR90018,2026-07-03,2026-07-17,0.3055,15,0.51,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
NBO-000441,CUST00247,STR01,AR90013,2026-07-03,2026-07-17,0.3051,15,0.44,EUR,ESL,"Red Bull 0,25 sells with Leergut 0,25 EUR at 1.79x lift, and that is one of this customer's regular buys.",OPEN
NBO-000559,CUST00316,MUC01,AR90054,2026-07-03,2026-07-17,0.3032,15,0.44,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000766,CUST00434,STR01,AR90054,2026-07-03,2026-07-17,0.3027,15,0.44,EUR,ESL,"Red Bull Sea Blue Edition sells with Leergut 0,25 EUR at 1.84x lift, and that is one of this customer's regular buys.",OPEN
NBO-000367,CUST00206,BLN01,AR90018,2026-07-03,2026-07-17,0.2998,15,0.5,EUR,ESL,"DPG Vitamin Well Reload sells with Leergut 0,25 EUR at 1.86x lift, and that is one of this customer's regular buys.",OPEN
